#,DESCRIPTION,CURRENCY,AMOUNT,BALANCE,DATE,WALLET
1385559925,Exchange 0.18 ETH for BTC @ 0.07544 on wallet exchange,BTC,0.0135792,0.48871171,11-03-18 21:58:28,exchange
1385559924,Exchange 0.44518994 ETH for BTC @ 0.075431 on wallet exchange,ETH,-0.44518994,43.70151425,11-03-18 21:58:28,exchange
1385559922,Exchange 0.44518994 ETH for BTC @ 0.075431 on wallet exchange,BTC,0.03358112,0.47513251,11-03-18 21:58:28,exchange
1385559920,Exchange 4.81772209 ETH for BTC @ 0.07543 on wallet exchange,BTC,0.36340078,0.44155139,11-03-18 21:58:28,exchange
1385559918,Exchange 4.81772209 ETH for BTC @ 0.07543 on wallet exchange,ETH,-4.81772209,44.14670419,11-03-18 21:58:28,exchange
1385559915,Exchange 1.03557372 ETH for BTC @ 0.075466 on wallet exchange,BTC,0.07815061,0.07815061,11-03-18 21:58:28,exchange
1385559914,Exchange 1.03557372 ETH for BTC @ 0.075466 on wallet exchange,ETH,-1.03557372,48.96442628,11-03-18 21:58:28,exchange
1385557859,Trading fees for 2607.2 ZRX (ZRXUSD) @ 0.669 on BFX (0.2%) on wallet exchange,ZRX,-5.21439998,103500.15728482,11-03-18 21:56:43,exchange
1385557849,Trading fees for 3868.9091 ZRX (ZRXUSD) @ 0.6697 on BFX (0.2%) on wallet exchange,ZRX,-7.73781814,103505.3716848,11-03-18 21:56:42,exchange
1385557827,Exchange 2607.19999 ZRX for USD @ 0.669 on wallet exchange,USD,-1744.21679331,3.12026181,11-03-18 21:56:42,exchange
1385557826,Exchange 2607.19999 ZRX for USD @ 0.669 on wallet exchange,ZRX,2607.19999,103513.10950294,11-03-18 21:56:42,exchange
1385557825,Exchange 3868.90907159 ZRX for USD @ 0.6697 on wallet exchange,USD,-2591.00840524,1747.33705512,11-03-18 21:56:42,exchange
1385557820,Exchange 3868.90907159 ZRX for USD @ 0.6697 on wallet exchange,ZRX,3868.90907159,100905.90951294,11-03-18 21:56:42,exchange
1385557243,Trading fees for 7465.92 ZRX (ZRXUSD) @ 0.6654 on BFX (0.2%) on wallet exchange,ZRX,-14.93184,97037.00044135,11-03-18 21:56:10,exchange
1385557230,Trading fees for 41608.6029 ZRX (ZRXUSD) @ 0.7249 on BFX (0.2%) on wallet exchange,ZRX,-83.21720582,97051.93228135,11-03-18 21:56:10,exchange
1385557219,Trading fees for 1423.56 ZRX (ZRXUSD) @ 0.72 on BFX (0.2%) on wallet exchange,ZRX,-2.84712,97135.14948717,11-03-18 21:56:10,exchange
1385557218,Trading fees for 1000.0 ZRX (ZRXUSD) @ 0.6664 on BFX (0.2%) on wallet exchange,ZRX,-2,97137.99660717,11-03-18 21:56:10,exchange
1385557215,Trading fees for 10000.0 ZRX (ZRXUSD) @ 0.6654 on BFX (0.2%) on wallet exchange,ZRX,-20,97139.99660717,11-03-18 21:56:10,exchange
1385557213,Trading fees for 3000.0 ZRX (ZRXUSD) @ 0.6668 on BFX (0.2%) on wallet exchange,ZRX,-6,97159.99660717,11-03-18 21:56:10,exchange
1385557208,Trading fees for 2825.52 ZRX (ZRXUSD) @ 0.6654 on BFX (0.2%) on wallet exchange,ZRX,-5.65104,97165.99660717,11-03-18 21:56:10,exchange
1385557200,Trading fees for 677.9145 ZRX (ZRXUSD) @ 0.6655 on BFX (0.2%) on wallet exchange,ZRX,-1.3558289,97171.64764717,11-03-18 21:56:10,exchange
1385557196,Trading fees for 20000.0 ZRX (ZRXUSD) @ 0.6671 on BFX (0.2%) on wallet exchange,ZRX,-40,97173.00347607,11-03-18 21:56:10,exchange
1385557189,Trading fees for 90.1735 ZRX (ZRXUSD) @ 0.7052 on BFX (0.2%) on wallet exchange,ZRX,-0.18034707,94387.48347607,11-03-18 21:56:10,exchange
1385557188,Trading fees for 16.5227 ZRX (ZRXUSD) @ 0.6729 on BFX (0.2%) on wallet exchange,ZRX,-0.03304543,94387.66382314,11-03-18 21:56:10,exchange
1385557187,Trading fees for 85.8796 ZRX (ZRXUSD) @ 0.6835 on BFX (0.2%) on wallet exchange,ZRX,-0.17175911,94387.69686857,11-03-18 21:56:10,exchange
1385557185,Trading fees for 6066.7292 ZRX (ZRXUSD) @ 0.672 on BFX (0.2%) on wallet exchange,ZRX,-12.13345832,94387.86862768,11-03-18 21:56:10,exchange
1385557166,Trading fees for 2114.6774 ZRX (ZRXUSD) @ 0.6729 on BFX (0.2%) on wallet exchange,ZRX,-4.22935481,34647.56472474,11-03-18 21:56:10,exchange
1385557154,Trading fees for 16.5 ZRX (ZRXUSD) @ 0.6805 on BFX (0.2%) on wallet exchange,ZRX,-0.033,33651.79407955,11-03-18 21:56:10,exchange
1385557153,Trading fees for 559.3992 ZRX (ZRXUSD) @ 0.71 on BFX (0.2%) on wallet exchange,ZRX,-1.1187985,33651.82707955,11-03-18 21:56:10,exchange
1385557130,Trading fees for 0.3927 ZRX (ZRXUSD) @ 0.7068 on BFX (0.2%) on wallet exchange,ZRX,-0.00078548,4586.21671805,11-03-18 21:56:10,exchange
1385557104,Trading fees for 279.6717 ZRX (ZRXUSD) @ 0.71 on BFX (0.2%) on wallet exchange,ZRX,-0.5593433,2352.63782884,11-03-18 21:56:10,exchange
1385557192,Exchange 2825.52 ZRX for USD @ 0.66539 on wallet exchange,ZRX,2825.52,97213.00347607,11-03-18 21:56:10,exchange
1385557183,Exchange 41608.60291069 ZRX for USD @ 0.7249 on wallet exchange,ZRX,41608.60291069,94400.002086,11-03-18 21:56:10,exchange
1385557182,Exchange 10000.0 ZRX for USD @ 0.6654 on wallet exchange,ZRX,10000,52791.39917531,11-03-18 21:56:10,exchange
1385557179,Exchange 7465.92 ZRX for USD @ 0.66539 on wallet exchange,ZRX,7465.92,42791.39917531,11-03-18 21:56:10,exchange
1385557173,Exchange 7465.92 ZRX for USD @ 0.66539 on wallet exchange,USD,-4967.7485088,4338.34546036,11-03-18 21:56:10,exchange
1385557170,Exchange 677.91445057 ZRX for USD @ 0.66549 on wallet exchange,ZRX,677.91445057,35325.47917531,11-03-18 21:56:10,exchange
1385557169,Exchange 10000.0 ZRX for USD @ 0.6654 on wallet exchange,USD,-6654,9306.09396916,11-03-18 21:56:10,exchange
1385557163,Exchange 1000.0 ZRX for USD @ 0.66644 on wallet exchange,ZRX,1000,34651.79407955,11-03-18 21:56:10,exchange
1385557156,Exchange 41608.60291069 ZRX for USD @ 0.7249 on wallet exchange,USD,-30162.07624996,15960.09396916,11-03-18 21:56:10,exchange
1385557155,Exchange 2825.52 ZRX for USD @ 0.66539 on wallet exchange,USD,-1880.0727528,46122.17021912,11-03-18 21:56:10,exchange
1385557152,Exchange 20000.0 ZRX for USD @ 0.6671 on wallet exchange,USD,-13342,48002.24297192,11-03-18 21:56:10,exchange
1385557151,Exchange 3000.0 ZRX for USD @ 0.6668 on wallet exchange,ZRX,3000,33652.94587805,11-03-18 21:56:10,exchange
1385557145,Exchange 677.91445057 ZRX for USD @ 0.66549 on wallet exchange,USD,-451.14528771,61344.24297192,11-03-18 21:56:10,exchange
1385557144,Exchange 1000.0 ZRX for USD @ 0.66644 on wallet exchange,USD,-666.44,61795.38825963,11-03-18 21:56:10,exchange
1385557142,Exchange 20000.0 ZRX for USD @ 0.6671 on wallet exchange,ZRX,20000,30652.94587805,11-03-18 21:56:10,exchange
1385557136,Exchange 3000.0 ZRX for USD @ 0.6668 on wallet exchange,USD,-2000.4,62461.82825963,11-03-18 21:56:10,exchange
1385557132,Exchange 6066.72916 ZRX for USD @ 0.672 on wallet exchange,ZRX,6066.72916,10652.94587805,11-03-18 21:56:10,exchange
1385557128,Exchange 6066.72916 ZRX for USD @ 0.672 on wallet exchange,USD,-4076.84199552,64462.22825963,11-03-18 21:56:10,exchange
1385557126,Exchange 2114.67740427 ZRX for USD @ 0.6729 on wallet exchange,ZRX,2114.67740427,4586.21750353,11-03-18 21:56:10,exchange
1385557125,Exchange 85.879555 ZRX for USD @ 0.68352 on wallet exchange,ZRX,85.879555,2471.54009926,11-03-18 21:56:10,exchange
1385557124,Exchange 16.52271542 ZRX for USD @ 0.67291 on wallet exchange,USD,-11.11830043,68539.07025515,11-03-18 21:56:10,exchange
1385557122,Exchange 2114.67740427 ZRX for USD @ 0.6729 on wallet exchange,USD,-1422.96642533,68550.18855558,11-03-18 21:56:10,exchange
1385557121,Exchange 16.52271542 ZRX for USD @ 0.67291 on wallet exchange,ZRX,16.52271542,2385.66054426,11-03-18 21:56:10,exchange
1385557116,Exchange 16.5 ZRX for USD @ 0.6805 on wallet exchange,USD,-11.22825,69973.15498091,11-03-18 21:56:10,exchange
1385557112,Exchange 16.5 ZRX for USD @ 0.6805 on wallet exchange,ZRX,16.5,2369.13782884,11-03-18 21:56:10,exchange
1385557110,Exchange 85.879555 ZRX for USD @ 0.68352 on wallet exchange,USD,-58.70039343,69984.38323091,11-03-18 21:56:10,exchange
1385557107,Exchange 90.173533 ZRX for USD @ 0.70518 on wallet exchange,USD,-63.588572,70043.08362434,11-03-18 21:56:10,exchange
1385557103,Exchange 90.173533 ZRX for USD @ 0.70518 on wallet exchange,ZRX,90.173533,2353.19717214,11-03-18 21:56:09,exchange
1385557101,Exchange 1423.56 ZRX for USD @ 0.72 on wallet exchange,USD,-1024.9632,70106.67219634,11-03-18 21:56:09,exchange
1385557100,Exchange 0.39273974 ZRX for USD @ 0.7068 on wallet exchange,USD,-0.27758845,71131.63539634,11-03-18 21:56:09,exchange
1385557099,Exchange 279.67165 ZRX for USD @ 0.70999 on wallet exchange,ZRX,279.67165,2263.02363914,11-03-18 21:56:09,exchange
1385557098,Exchange 0.39273974 ZRX for USD @ 0.7068 on wallet exchange,ZRX,0.39273974,1983.35198914,11-03-18 21:56:09,exchange
1385557096,Exchange 279.67165 ZRX for USD @ 0.70999 on wallet exchange,USD,-198.56407478,71131.91298479,11-03-18 21:56:09,exchange
1385557091,Exchange 559.3992494 ZRX for USD @ 0.71 on wallet exchange,ZRX,559.3992494,1982.9592494,11-03-18 21:56:09,exchange
1385557090,Exchange 1423.56 ZRX for USD @ 0.72 on wallet exchange,ZRX,1423.56,1423.56,11-03-18 21:56:09,exchange
1385557088,Exchange 559.3992494 ZRX for USD @ 0.71 on wallet exchange,USD,-397.17346707,71330.47705957,11-03-18 21:56:09,exchange
1385556349,Trading fees for 0.1 ETH (ETHUSD) @ 718.68 on BFX (0.2%) on wallet exchange,USD,-0.143736,71727.65052664,11-03-18 21:55:47,exchange
1385556346,Trading fees for 44.2988 ETH (ETHUSD) @ 717.85 on BFX (0.2%) on wallet exchange,USD,-63.59984334,71727.79426264,11-03-18 21:55:47,exchange
1385556343,Trading fees for 0.9149 ETH (ETHUSD) @ 718.17 on BFX (0.2%) on wallet exchange,USD,-1.31414791,71791.39410598,11-03-18 21:55:47,exchange
1385556338,Trading fees for 0.925 ETH (ETHUSD) @ 718.66 on BFX (0.2%) on wallet exchange,USD,-1.3295869,71720.84025389,11-03-18 21:55:47,exchange
1385556332,Trading fees for 1.85 ETH (ETHUSD) @ 718.1 on BFX (0.2%) on wallet exchange,USD,-2.65697,69778.48089754,11-03-18 21:55:47,exchange
1385556330,Trading fees for 2.6511 ETH (ETHUSD) @ 718.16 on BFX (0.2%) on wallet exchange,USD,-3.80781962,69781.13786754,11-03-18 21:55:47,exchange
1385556325,Trading fees for 0.0554 ETH (ETHUSD) @ 718.01 on BFX (0.2%) on wallet exchange,USD,-0.07955827,69784.94568716,11-03-18 21:55:47,exchange
1385556318,Trading fees for 6.6352 ETH (ETHUSD) @ 717.84 on BFX (0.2%) on wallet exchange,USD,-9.52608261,69785.02524543,11-03-18 21:55:47,exchange
1385556311,Trading fees for 0.02 ETH (ETHUSD) @ 719.31 on BFX (0.2%) on wallet exchange,USD,-0.0287724,69794.55132804,11-03-18 21:55:47,exchange
1385556290,Trading fees for 10.0 ETH (ETHUSD) @ 718.99 on BFX (0.2%) on wallet exchange,USD,-14.3798,60137.42769347,11-03-18 21:55:47,exchange
1385556289,Trading fees for 11.0 ETH (ETHUSD) @ 720.68 on BFX (0.2%) on wallet exchange,USD,-15.85496,60151.80749347,11-03-18 21:55:47,exchange
1385556287,Trading fees for 9.7225 ETH (ETHUSD) @ 720.68 on BFX (0.2%) on wallet exchange,USD,-14.0136,60167.66245347,11-03-18 21:55:47,exchange
1385556284,Trading fees for 0.925 ETH (ETHUSD) @ 719.25 on BFX (0.2%) on wallet exchange,USD,-1.33067846,28381.754384,11-03-18 21:55:47,exchange
1385556342,Exchange 0.1 ETH for USD @ 718.68 on wallet exchange,USD,71.868,71792.70825389,11-03-18 21:55:47,exchange
1385556336,Exchange 2.6510942 ETH for USD @ 718.16 on wallet exchange,USD,1903.90981067,71722.16984079,11-03-18 21:55:47,exchange
1385556334,Exchange 0.05540192 ETH for USD @ 718.01 on wallet exchange,USD,39.77913258,69818.26003012,11-03-18 21:55:47,exchange
1385556333,Exchange 44.29883913 ETH for USD @ 717.85 on wallet exchange,ETH,-44.29883913,50,11-03-18 21:55:47,exchange
1385556322,Exchange 6.63524087 ETH for USD @ 717.84 on wallet exchange,ETH,-6.63524087,94.29883913,11-03-18 21:55:47,exchange
1385556317,Exchange 2.6510942 ETH for USD @ 718.16 on wallet exchange,ETH,-2.6510942,100.93408,11-03-18 21:55:47,exchange
1385556314,Exchange 0.92504585 ETH for USD @ 718.66 on wallet exchange,ETH,-0.92504585,103.5851742,11-03-18 21:55:47,exchange
1385556310,Exchange 0.1 ETH for USD @ 718.68 on wallet exchange,ETH,-0.1,104.51022005,11-03-18 21:55:47,exchange
1385556309,Exchange 1.85 ETH for USD @ 718.1 on wallet exchange,USD,1328.485,69794.58010044,11-03-18 21:55:47,exchange
1385556306,Exchange 0.91492816 ETH for USD @ 718.17 on wallet exchange,ETH,-0.91492816,104.61022005,11-03-18 21:55:47,exchange
1385556305,Exchange 0.92504585 ETH for USD @ 718.66 on wallet exchange,USD,664.79345056,68466.09510044,11-03-18 21:55:47,exchange
1385556303,Exchange 1.85 ETH for USD @ 718.1 on wallet exchange,ETH,-1.85,105.52514821,11-03-18 21:55:47,exchange
1385556302,Exchange 0.91492816 ETH for USD @ 718.17 on wallet exchange,USD,657.07395667,67801.30164988,11-03-18 21:55:47,exchange
1385556296,Exchange 0.05540192 ETH for USD @ 718.01 on wallet exchange,ETH,-0.05540192,107.37514821,11-03-18 21:55:47,exchange
1385556292,Exchange 9.72248432 ETH for USD @ 720.68 on wallet exchange,USD,7006.79999974,67144.22769321,11-03-18 21:55:47,exchange
1385556286,Exchange 44.29883913 ETH for USD @ 717.85 on wallet exchange,USD,31799.92166947,60181.67605347,11-03-18 21:55:47,exchange
1385556280,Exchange 6.63524087 ETH for USD @ 717.84 on wallet exchange,USD,4763.04130612,28383.08506246,11-03-18 21:55:47,exchange
1385556268,Trading fees for 0.9019 ETH (ETHUSD) @ 719.15 on BFX (0.2%) on wallet exchange,USD,-1.2972311,23620.04375634,11-03-18 21:55:46,exchange
1385556261,Trading fees for 10.0 ETH (ETHUSD) @ 719.0 on BFX (0.2%) on wallet exchange,USD,-14.38,22956.00175983,11-03-18 21:55:46,exchange
1385556265,Exchange 0.92504585 ETH for USD @ 719.25 on wallet exchange,USD,665.33922761,23621.34098744,11-03-18 21:55:46,exchange
1385556260,Exchange 9.72248432 ETH for USD @ 720.68 on wallet exchange,ETH,-9.72248432,107.43055013,11-03-18 21:55:46,exchange
1385556259,Exchange 0.02 ETH for USD @ 719.31 on wallet exchange,ETH,-0.02,117.15303445,11-03-18 21:55:46,exchange
1385556258,Exchange 11.0 ETH for USD @ 720.68 on wallet exchange,USD,7927.48,22970.38175983,11-03-18 21:55:46,exchange
1385556257,Exchange 0.92504585 ETH for USD @ 719.25 on wallet exchange,ETH,-0.92504585,117.17303445,11-03-18 21:55:46,exchange
1385556256,Exchange 0.02 ETH for USD @ 719.31 on wallet exchange,USD,14.3862,15042.90175983,11-03-18 21:55:46,exchange
1385556255,Exchange 11.0 ETH for USD @ 720.68 on wallet exchange,ETH,-11,118.0980803,11-03-18 21:55:46,exchange
1385556251,Exchange 0.9019197 ETH for USD @ 719.15 on wallet exchange,USD,648.61555226,15028.51555983,11-03-18 21:55:46,exchange
1385556247,Exchange 0.9019197 ETH for USD @ 719.15 on wallet exchange,ETH,-0.9019197,129.0980803,11-03-18 21:55:46,exchange
1385556244,Exchange 10.0 ETH for USD @ 719.0 on wallet exchange,USD,7190,14379.90000757,11-03-18 21:55:46,exchange
1385556240,Exchange 10.0 ETH for USD @ 719.0 on wallet exchange,ETH,-10,130,11-03-18 21:55:46,exchange
1385556238,Exchange 10.0 ETH for USD @ 718.99 on wallet exchange,USD,7189.9,7189.90000757,11-03-18 21:55:46,exchange
1385556237,Exchange 10.0 ETH for USD @ 718.99 on wallet exchange,ETH,-10,140,11-03-18 21:55:46,exchange
1385550876,Transfer of 150.0 ETH from wallet Trading to Exchange on wallet exchange,ETH,150,150,11-03-18 21:49:30,exchange
1385550875,Transfer of 150.0 ETH from wallet Trading to Exchange on wallet margin,ETH,-150,0,11-03-18 21:49:30,margin
1385539762,Deposit (ETHEREUM) #9208064 on wallet margin,ETH,150,150,11-03-18 21:40:22,margin
1366481927,Crypto Withdrawal fee on wallet margin,ETH,-0.0027,0,07-03-18 07:15:29,margin
1366481926,Ethereum Withdrawal #9150302 on wallet margin,ETH,-538.25702077,0.0027,07-03-18 07:15:29,margin
1366477232,Settlement @ 786.5 on wallet margin,USD,44148.92126965,0,07-03-18 07:13:23,margin
1366477229,Settlement @ 786.5 on wallet margin,ETH,-56.24566956,538.25972077,07-03-18 07:13:23,margin
1366459758,Trading fees for 0.0468 BTC (BTCUSD) @ 10507.0 on BFX (0.2%) on wallet margin,USD,-0.98247174,-43984.22580166,07-03-18 07:05:21,margin
1366459757,Trading fees for 0.8626 BTC (BTCUSD) @ 10507.0 on BFX (0.2%) on wallet margin,USD,-18.12695904,-43983.24332992,07-03-18 07:05:21,margin
1366459762,Position funding cost on wallet margin,USD,-164.69546799,-44148.92126965,07-03-18 07:05:21,margin
1366459751,Position closed @ 10507.0 on wallet margin,USD,-43965.11637088,-43965.11637088,07-03-18 07:05:21,margin
1366310318,Settlement @ 787.15 on wallet margin,USD,2166.02913981,0,07-03-18 06:13:24,margin
1366310294,Settlement @ 787.15 on wallet margin,ETH,-2.75723966,594.50539033,07-03-18 06:13:24,margin
1366304316,Trading fees for 0.005 BTC (BTCUSD) @ 10527.0 on BFX (0.2%) on wallet margin,USD,-0.10527,-2166.02913981,07-03-18 06:12:32,margin
1366304287,Trading fees for 0.004 BTC (BTCUSD) @ 10530.0 on BFX (0.2%) on wallet margin,USD,-0.08424,-2165.92386981,07-03-18 06:12:32,margin
1366304244,Trading fees for 0.2 BTC (BTCUSD) @ 10530.0 on BFX (0.2%) on wallet margin,USD,-4.212,-2165.83962981,07-03-18 06:12:32,margin
1366304225,Trading fees for 0.005 BTC (BTCUSD) @ 10529.0 on BFX (0.2%) on wallet margin,USD,-0.10529,-2161.62762981,07-03-18 06:12:32,margin
1366304199,Trading fees for 0.01 BTC (BTCUSD) @ 10526.0 on BFX (0.02%) on wallet margin,USD,-0.021052,-2161.52233981,07-03-18 06:12:31,margin
1366304179,Trading fees for 1.6566 BTC (BTCUSD) @ 10530.0 on BFX (0.2%) on wallet margin,USD,-34.887996,-2161.50128781,07-03-18 06:12:31,margin
1366304170,Trading fees for 0.0049 BTC (BTCUSD) @ 10528.0 on BFX (0.2%) on wallet margin,USD,-0.10365869,-2126.61329181,07-03-18 06:12:31,margin
1366304153,Trading fees for 0.005 BTC (BTCUSD) @ 10528.0 on BFX (0.2%) on wallet margin,USD,-0.10528,-2126.50963312,07-03-18 06:12:31,margin
1366304129,Trading fees for 0.1029 BTC (BTCUSD) @ 10529.0 on BFX (0.2%) on wallet margin,USD,-2.16726851,-2126.40435312,07-03-18 06:12:31,margin
1366304124,Trading fees for 4.0 BTC (BTCUSD) @ 10534.0 on BFX (0.2%) on wallet margin,USD,-84.272,-2124.23708461,07-03-18 06:12:31,margin
1366304096,Trading fees for 0.0063 BTC (BTCUSD) @ 10526.0 on BFX (0.2%) on wallet margin,USD,-0.1326276,-2039.96508461,07-03-18 06:12:31,margin
1366304089,Trading fees for 0.0096 BTC (BTCUSD) @ 10530.0 on BFX (0.2%) on wallet margin,USD,-0.20199994,-2039.83245701,07-03-18 06:12:31,margin
1366304065,Trading fees for 0.01 BTC (BTCUSD) @ 10530.0 on BFX (0.2%) on wallet margin,USD,-0.2106,-2039.63045707,07-03-18 06:12:31,margin
1366304063,Trading fees for 0.0113 BTC (BTCUSD) @ 10533.0 on BFX (0.2%) on wallet margin,USD,-0.2383066,-2039.41985707,07-03-18 06:12:31,margin
1366304035,Trading fees for 0.005 BTC (BTCUSD) @ 10527.0 on BFX (0.2%) on wallet margin,USD,-0.10527,-2039.18155047,07-03-18 06:12:31,margin
1366304030,Trading fees for 4.1 BTC (BTCUSD) @ 10528.0 on BFX (0.2%) on wallet margin,USD,-86.3296,-2039.07628047,07-03-18 06:12:31,margin
1366304025,Trading fees for 10.0 BTC (BTCUSD) @ 10529.0 on BFX (0.2%) on wallet margin,USD,-210.58,-1952.74668047,07-03-18 06:12:31,margin
1366304016,Trading fees for 0.0151 BTC (BTCUSD) @ 10528.0 on BFX (0.2%) on wallet margin,USD,-0.31752448,-1742.16668047,07-03-18 06:12:31,margin
1366303975,Trading fees for 0.006 BTC (BTCUSD) @ 10534.0 on BFX (0.2%) on wallet margin,USD,-0.126408,-1741.84915599,07-03-18 06:12:31,margin
1366303964,Trading fees for 0.06 BTC (BTCUSD) @ 10530.0 on BFX (0.2%) on wallet margin,USD,-1.2636,-1741.72274799,07-03-18 06:12:31,margin
1366303959,Trading fees for 0.0921 BTC (BTCUSD) @ 10533.0 on BFX (0.2%) on wallet margin,USD,-1.94022726,-1740.45914799,07-03-18 06:12:31,margin
1366303956,Trading fees for 5.0 BTC (BTCUSD) @ 10533.0 on BFX (0.2%) on wallet margin,USD,-105.33,-1738.51892073,07-03-18 06:12:31,margin
1366303929,Trading fees for 0.2205 BTC (BTCUSD) @ 10527.0 on BFX (0.2%) on wallet margin,USD,-4.64262954,-1633.18892073,07-03-18 06:12:31,margin
1366303911,Trading fees for 0.0155 BTC (BTCUSD) @ 10529.0 on BFX (0.2%) on wallet margin,USD,-0.32710086,-1628.54629119,07-03-18 06:12:31,margin
1366303904,Trading fees for 0.028 BTC (BTCUSD) @ 10534.0 on BFX (0.2%) on wallet margin,USD,-0.589904,-1628.21919033,07-03-18 06:12:31,margin
1366303896,Trading fees for 10.0 BTC (BTCUSD) @ 10532.0 on BFX (0.2%) on wallet margin,USD,-210.64,-1627.62928633,07-03-18 06:12:31,margin
1366303883,Trading fees for 0.005 BTC (BTCUSD) @ 10535.0 on BFX (0.2%) on wallet margin,USD,-0.10535,-1416.98928633,07-03-18 06:12:31,margin
1366303875,Trading fees for 0.033 BTC (BTCUSD) @ 10535.0 on BFX (0.2%) on wallet margin,USD,-0.69531,-1416.88393633,07-03-18 06:12:31,margin
1366303868,Trading fees for 0.005 BTC (BTCUSD) @ 10535.0 on BFX (0.2%) on wallet margin,USD,-0.10535,-1416.18862633,07-03-18 06:12:31,margin
1366303863,Trading fees for 0.2 BTC (BTCUSD) @ 10538.0 on BFX (0.2%) on wallet margin,USD,-4.2152,-1416.08327633,07-03-18 06:12:31,margin
1366303858,Trading fees for 0.02 BTC (BTCUSD) @ 10530.0 on BFX (0.2%) on wallet margin,USD,-0.4212,-1411.86807633,07-03-18 06:12:31,margin
1366303856,Trading fees for 5.0 BTC (BTCUSD) @ 10531.0 on BFX (0.2%) on wallet margin,USD,-105.31,-1411.44687633,07-03-18 06:12:31,margin
1366303840,Trading fees for 0.0155 BTC (BTCUSD) @ 10540.0 on BFX (0.2%) on wallet margin,USD,-0.3274426,-1306.13687633,07-03-18 06:12:31,margin
